,Time,event,Ask Price 1,Bid Price 1,Ask Price 2,Bid Price 2,BidDiff,AskDiff,BidDiff2,AskDiff2,Date
0,3.81852650883894,lo_top_Ask,45.02,44.97,45.03,44.96,,,,,9
1,3.8444954198533656,lo_inspread_Bid,45.02,44.98,45.03,44.97,0.00999999999999801,0.0,0.00999999999999801,0.0,9
2,3.8445643730833114,lo_inspread_Ask,45.01,44.98,45.02,44.97,0.0,-0.010000000000005116,0.0,-0.00999999999999801,9
3,3.8446220015844808,mo_Ask,45.01,44.98,45.02,44.97,0.0,0.0,0.0,0.0,9
4,3.844633923935514,lo_inspread_Ask,45.0,44.98,45.01,44.97,0.0,-0.00999999999999801,0.0,-0.010000000000005116,9
5,3.8446685302503383,lo_inspread_Ask,44.99,44.98,45.0,44.97,0.0,-0.00999999999999801,0.0,-0.00999999999999801,9
6,5.294250200447259,co_deep_Ask,44.99,44.98,45.01,44.97,0.0,0.0,0.0,0.00999999999999801,9
7,5.294293813206245,co_deep_Ask,44.99,44.98,45.01,44.97,0.0,0.0,0.0,0.0,9
8,5.294349343020634,co_deep_Ask,44.99,44.98,45.01,44.97,0.0,0.0,0.0,0.0,9
9,5.294383734930878,co_deep_Ask,44.99,44.98,45.01,44.97,0.0,0.0,0.0,0.0,9
10,5.2944125686554475,co_deep_Ask,44.99,44.98,45.01,44.97,0.0,0.0,0.0,0.0,9
11,5.294580810670561,co_deep_Ask,44.99,44.98,45.01,44.97,0.0,0.0,0.0,0.0,9
12,5.2946385562973015,co_deep_Ask,44.99,44.98,45.01,44.97,0.0,0.0,0.0,0.0,9
13,5.2946843524166445,co_top_Ask,45.01,44.98,45.02,44.97,0.0,0.01999999999999602,0.0,0.010000000000005116,9
14,5.295024933510009,co_top_Ask,45.01,44.98,45.02,44.97,0.0,0.0,0.0,0.0,9
15,5.2950422143348,co_top_Ask,45.01,44.98,45.02,44.97,0.0,0.0,0.0,0.0,9
16,5.295242874173505,lo_inspread_Ask,45.0,44.98,45.01,44.97,0.0,-0.00999999999999801,0.0,-0.010000000000005116,9
17,5.295269209485473,lo_inspread_Ask,44.99,44.98,45.0,44.97,0.0,-0.00999999999999801,0.0,-0.00999999999999801,9
18,5.295776814673768,co_top_Ask,45.0,44.98,45.01,44.97,0.0,0.00999999999999801,0.0,0.00999999999999801,9
19,5.296096629442844,lo_inspread_Ask,44.99,44.98,45.0,44.97,0.0,-0.00999999999999801,0.0,-0.00999999999999801,9
20,5.297006741619599,co_top_Ask,45.0,44.98,45.01,44.97,0.0,0.00999999999999801,0.0,0.00999999999999801,9
21,5.297140692844558,co_top_Ask,45.01,44.98,45.02,44.97,0.0,0.00999999999999801,0.0,0.010000000000005116,9
22,5.297249754903681,lo_deep_Ask,45.01,44.98,45.02,44.97,0.0,0.0,0.0,0.0,9
23,5.2974389933584,lo_inspread_Ask,45.0,44.98,45.01,44.97,0.0,-0.00999999999999801,0.0,-0.010000000000005116,9
24,5.297469700730406,lo_inspread_Ask,44.99,44.98,45.0,44.97,0.0,-0.00999999999999801,0.0,-0.00999999999999801,9
25,5.297779809460468,co_top_Ask,45.0,44.98,45.01,44.97,0.0,0.00999999999999801,0.0,0.00999999999999801,9
26,5.299942424095615,co_top_Ask,45.01,44.98,45.02,44.97,0.0,0.00999999999999801,0.0,0.010000000000005116,9
27,5.299951545621992,lo_inspread_Ask,45.0,44.98,45.01,44.97,0.0,-0.00999999999999801,0.0,-0.010000000000005116,9
28,5.300149540994456,lo_inspread_Ask,44.99,44.98,45.0,44.97,0.0,-0.00999999999999801,0.0,-0.00999999999999801,9
29,5.300158025970826,co_top_Ask,45.0,44.98,45.01,44.97,0.0,0.00999999999999801,0.0,0.00999999999999801,9
30,5.300810584398764,lo_inspread_Ask,44.99,44.98,45.0,44.97,0.0,-0.00999999999999801,0.0,-0.00999999999999801,9
31,5.302967397730802,co_deep_Ask,44.99,44.98,45.01,44.97,0.0,0.0,0.0,0.00999999999999801,9
32,5.303233721436057,co_deep_Ask,44.99,44.98,45.01,44.97,0.0,0.0,0.0,0.0,9
33,5.304259495722617,co_top_Ask,45.01,44.98,45.02,44.97,0.0,0.01999999999999602,0.0,0.010000000000005116,9
34,5.304525852351739,co_top_Ask,45.01,44.98,45.02,44.97,0.0,0.0,0.0,0.0,9
35,6.825538104739612,co_deep_Ask,45.01,44.98,45.02,44.97,0.0,0.0,0.0,0.0,9
36,6.826435049949122,lo_deep_Ask,45.01,44.98,45.02,44.97,0.0,0.0,0.0,0.0,9
37,6.8271914594846885,mo_Ask,45.01,44.98,45.02,44.97,0.0,0.0,0.0,0.0,9
38,6.827204990194378,mo_Ask,45.01,44.98,45.02,44.97,0.0,0.0,0.0,0.0,9
39,6.827236468028491,mo_Ask,45.01,44.98,45.02,44.97,0.0,0.0,0.0,0.0,9
40,6.827281897668932,lo_inspread_Ask,45.0,44.98,45.01,44.97,0.0,-0.00999999999999801,0.0,-0.010000000000005116,9
41,6.827341463686734,lo_inspread_Ask,44.99,44.98,45.0,44.97,0.0,-0.00999999999999801,0.0,-0.00999999999999801,9
42,6.827689355347797,mo_Ask,45.0,44.98,45.01,44.97,0.0,0.00999999999999801,0.0,0.00999999999999801,9
