,Time,event,Ask Price 1,Bid Price 1,Ask Price 2,Bid Price 2,BidDiff,AskDiff,BidDiff2,AskDiff2,Date
0,1.4479062876528217,lo_inspread_Ask,45.01,44.97,45.02,44.96,,,,,3
1,1.448050276715059,lo_inspread_Ask,45.0,44.97,45.01,44.96,0.0,-0.00999999999999801,0.0,-0.010000000000005116,3
2,1.4481783185903792,lo_inspread_Ask,44.99,44.97,45.0,44.96,0.0,-0.00999999999999801,0.0,-0.00999999999999801,3
3,1.44819927803533,lo_inspread_Ask,44.98,44.97,44.99,44.96,0.0,-0.010000000000005116,0.0,-0.00999999999999801,3
4,1.448208457245873,mo_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
5,1.449033389716222,mo_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
6,1.4605855595645465,mo_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
7,1.8413528056019879,co_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
8,1.8417284140957688,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
9,2.7427259841934797,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
10,2.743165342327574,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
11,2.74340791907559,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
12,2.74438846793699,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
13,2.744395831252378,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
14,2.7452494079849563,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
15,2.7459550496129435,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
16,2.7496477943552122,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
17,2.749806340805732,co_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
18,2.749856332981108,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
19,2.7498828465578846,co_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
20,2.749900197105645,co_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
21,2.7515137014141495,mo_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
22,8.679098204196332,co_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
23,14.924091313718286,co_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
24,14.924567996929722,co_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
25,14.924760938936542,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
26,14.925066031238734,co_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
27,14.925081055745233,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
28,14.925083527988665,co_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
29,14.925357819241642,co_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
30,14.925377070571558,mo_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
31,14.925993276506079,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
32,14.926039485401509,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
33,14.926070676302041,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
34,14.9261366712731,co_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
35,14.926235978958813,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
36,14.926253964649174,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
37,14.926343054250228,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
38,14.92650542006428,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
39,14.926539201554984,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
40,14.926541840072277,co_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
41,14.926572995961953,co_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
42,14.926577981360655,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
43,14.926592813275564,co_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
44,14.926838161162841,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
45,14.926981080817672,co_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,3
