,Time,event,Ask Price 1,Bid Price 1,Ask Price 2,Bid Price 2,BidDiff,AskDiff,BidDiff2,AskDiff2,Date
0,0.0006615101765327198,lo_inspread_Ask,45.01,44.97,45.02,44.96,,,,,5
1,0.0008134303080451883,lo_inspread_Ask,45.0,44.97,45.01,44.96,0.0,-0.00999999999999801,0.0,-0.010000000000005116,5
2,0.0009086352756895093,lo_inspread_Ask,44.99,44.97,45.0,44.96,0.0,-0.00999999999999801,0.0,-0.00999999999999801,5
3,0.0013247400364829452,lo_inspread_Ask,44.98,44.97,44.99,44.96,0.0,-0.010000000000005116,0.0,-0.00999999999999801,5
4,0.08373077422447293,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
5,0.17517637448049123,lo_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
6,0.1763637746761336,co_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
7,0.17645440761004214,co_deep_Ask,44.98,44.97,45.0,44.96,0.0,0.0,0.0,0.00999999999999801,5
8,0.17649892971393402,co_deep_Ask,44.98,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
9,0.17708782852731247,co_deep_Ask,44.98,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
10,0.1771122977159048,lo_deep_Ask,44.98,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
11,0.17715552694215275,lo_deep_Ask,44.98,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
12,0.17718324112179634,lo_deep_Ask,44.98,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
13,0.17741664182282282,co_top_Ask,45.0,44.97,45.01,44.96,0.0,0.020000000000003126,0.0,0.00999999999999801,5
14,0.18107855697749778,lo_deep_Ask,45.0,44.97,45.01,44.96,0.0,0.0,0.0,0.0,5
15,0.18168200937087287,lo_deep_Ask,45.0,44.97,45.01,44.96,0.0,0.0,0.0,0.0,5
16,0.18635783938080766,co_deep_Ask,45.0,44.97,45.01,44.96,0.0,0.0,0.0,0.0,5
17,0.19029394519395637,lo_deep_Ask,45.0,44.97,45.01,44.96,0.0,0.0,0.0,0.0,5
18,0.1903278328944838,co_deep_Ask,45.0,44.97,45.01,44.96,0.0,0.0,0.0,0.0,5
19,0.19074055619115293,co_deep_Ask,45.0,44.97,45.01,44.96,0.0,0.0,0.0,0.0,5
20,0.1907769386222802,lo_deep_Ask,45.0,44.97,45.01,44.96,0.0,0.0,0.0,0.0,5
21,0.1909191488866001,lo_deep_Ask,45.0,44.97,45.01,44.96,0.0,0.0,0.0,0.0,5
22,0.19098519788119414,lo_deep_Ask,45.0,44.97,45.01,44.96,0.0,0.0,0.0,0.0,5
23,0.19099419874090412,lo_deep_Ask,45.0,44.97,45.01,44.96,0.0,0.0,0.0,0.0,5
24,0.19265044002559328,lo_deep_Ask,45.0,44.97,45.01,44.96,0.0,0.0,0.0,0.0,5
25,0.19281225069642513,co_deep_Ask,45.0,44.97,45.01,44.96,0.0,0.0,0.0,0.0,5
26,0.19292123565834074,co_deep_Ask,45.0,44.97,45.01,44.96,0.0,0.0,0.0,0.0,5
27,0.1930730153457658,co_top_Ask,45.0,44.97,45.01,44.96,0.0,0.0,0.0,0.0,5
28,0.1931065377098367,lo_deep_Ask,45.0,44.97,45.01,44.96,0.0,0.0,0.0,0.0,5
29,0.19311500334878332,co_top_Ask,45.0,44.97,45.01,44.96,0.0,0.0,0.0,0.0,5
30,0.19314290477633642,co_top_Ask,45.0,44.97,45.01,44.96,0.0,0.0,0.0,0.0,5
31,0.19318692324933098,co_deep_Ask,45.0,44.97,45.01,44.96,0.0,0.0,0.0,0.0,5
32,0.1932874014307416,co_top_Ask,45.0,44.97,45.01,44.96,0.0,0.0,0.0,0.0,5
33,0.19334804747115777,lo_inspread_Ask,44.99,44.97,45.0,44.96,0.0,-0.00999999999999801,0.0,-0.00999999999999801,5
34,0.19342023103653805,lo_deep_Ask,44.99,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
35,0.19355884356106998,lo_inspread_Ask,44.98,44.97,44.99,44.96,0.0,-0.010000000000005116,0.0,-0.00999999999999801,5
36,0.19404105228082716,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
37,0.19406508636271955,co_deep_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
38,0.19409624445605958,co_deep_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
39,0.19410865555747117,co_deep_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
40,0.1941929257193562,lo_deep_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
41,0.19497126759957126,lo_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
42,0.195024173565136,lo_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
43,0.19533367153032444,lo_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
44,0.19533827847606514,lo_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
45,0.19539197412050735,lo_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
46,0.19547684336126675,lo_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
47,0.1955304690447587,co_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
48,0.1971670749329733,lo_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
49,0.19723045431615138,mo_Ask,44.99,44.97,45.0,44.96,0.0,0.010000000000005116,0.0,0.00999999999999801,5
50,0.19742685032886553,lo_inspread_Ask,44.98,44.97,44.99,44.96,0.0,-0.010000000000005116,0.0,-0.00999999999999801,5
51,0.19744122137857295,mo_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
52,0.19749035461227157,mo_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
53,0.19759392131634027,lo_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
54,0.1981503293563078,mo_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
55,0.1982498227196506,lo_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
56,0.19830693389019924,co_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
57,0.1990715709162119,lo_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
58,0.20188516568396708,lo_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
59,0.2859722184358657,lo_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
60,0.28665903602965437,lo_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
61,0.2868287047666746,co_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
62,0.286864565762223,co_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
63,0.2869126924069408,lo_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
64,0.2869869488483928,co_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
65,0.2881029611380149,co_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
66,0.28836736341049535,co_top_Ask,44.99,44.97,45.0,44.96,0.0,0.010000000000005116,0.0,0.00999999999999801,5
67,0.2887575346580495,co_top_Bid,44.99,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
68,0.28961743331441064,co_deep_Ask,44.99,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
69,0.28984979351510465,lo_deep_Ask,44.99,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
70,0.3649519299467691,co_deep_Ask,44.99,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
71,0.3650297293430135,co_deep_Ask,44.99,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
72,0.36533146620179124,co_deep_Ask,44.99,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
73,0.3653537326390337,co_deep_Ask,44.99,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
74,0.3657930786519676,co_top_Ask,44.99,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
75,0.36770487135581065,lo_deep_Ask,44.99,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
76,0.544577502696108,co_deep_Ask,44.99,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
77,0.5446100458087818,co_deep_Ask,44.99,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
78,0.544877607410485,lo_deep_Ask,44.99,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
79,0.5449458018485859,co_deep_Ask,44.99,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
80,0.544967736046707,co_deep_Ask,44.99,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
81,0.5452236275573188,lo_deep_Ask,44.99,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
82,0.5497900006353371,lo_deep_Ask,44.99,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
83,0.5583276147222452,co_deep_Ask,44.99,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
84,0.5627872121276521,co_deep_Ask,44.99,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
85,0.5762474007281788,co_deep_Ask,44.99,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
86,0.5775971308229824,co_deep_Ask,44.99,44.97,45.0,44.96,0.0,0.0,0.0,0.0,5
87,0.5776120611557949,lo_inspread_Ask,44.98,44.97,44.99,44.96,0.0,-0.010000000000005116,0.0,-0.00999999999999801,5
88,0.5780649904879444,lo_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
89,0.5782294316690104,co_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
90,0.5783005619336726,lo_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
91,0.5788416230054537,co_deep_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
92,4.627256372316662,mo_Ask,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
93,7.747627788974009,co_deep_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
94,7.747845489005807,co_deep_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
95,7.747852688591379,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
96,7.747977441729145,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,5
97,7.747990622741655,co_deep_Bid,44.98,44.97,44.99,44.95,0.0,0.0,-0.00999999999999801,0.0,5
98,7.748070338645136,co_deep_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
99,7.748072024664856,co_deep_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
100,7.748528012533699,co_deep_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
101,7.7491413200223525,lo_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
102,7.75081651214192,co_deep_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
103,7.757924492554327,lo_deep_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
104,7.758105964650847,lo_deep_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
105,7.7586893306331906,lo_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
106,7.758716080867188,lo_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
107,7.75875435349271,co_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
108,7.7587852522519185,co_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
109,7.758970734235027,lo_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
110,7.759008635396419,co_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
111,7.759072966263569,lo_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
112,7.75911415866105,co_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
113,7.75913895024493,co_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
114,7.759145661912862,co_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
115,7.7596242492715355,lo_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
116,7.75968558780529,lo_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
117,7.759793034680131,co_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
118,7.759959175118115,co_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
119,7.760938185496035,co_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
120,7.761161636322829,co_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
121,7.761181860728914,mo_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
122,7.761187956584018,lo_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
123,7.7612269712067175,lo_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
124,7.761250592731024,co_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
125,7.761264840593543,lo_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
126,7.761275991831159,co_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
127,7.76133184862659,co_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
128,7.761332637470489,lo_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
129,7.761338304088777,co_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
130,7.761342027994206,co_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
131,7.7613501106413265,co_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
132,7.761445577055381,mo_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
133,7.761445802294499,co_top_Bid,44.98,44.97,44.99,44.95,0.0,0.0,0.0,0.0,5
134,7.7615060650590015,co_top_Bid,44.98,44.95,44.99,44.94,-0.01999999999999602,0.0,-0.010000000000005116,0.0,5
135,7.761506856041978,co_top_Bid,44.98,44.95,44.99,44.94,0.0,0.0,0.0,0.0,5
136,7.7615351553200735,lo_top_Bid,44.98,44.95,44.99,44.94,0.0,0.0,0.0,0.0,5
137,7.761563571766388,lo_top_Bid,44.98,44.95,44.99,44.94,0.0,0.0,0.0,0.0,5
138,7.761578116278446,co_top_Bid,44.98,44.95,44.99,44.94,0.0,0.0,0.0,0.0,5
139,7.761627506610783,co_top_Bid,44.98,44.95,44.99,44.94,0.0,0.0,0.0,0.0,5
140,7.761744762418107,mo_Bid,44.98,44.95,44.99,44.94,0.0,0.0,0.0,0.0,5
141,7.761805948663121,mo_Bid,44.98,44.95,44.99,44.94,0.0,0.0,0.0,0.0,5
142,7.761809445532355,lo_top_Bid,44.98,44.95,44.99,44.94,0.0,0.0,0.0,0.0,5
143,7.761883979496473,mo_Bid,44.98,44.95,44.99,44.94,0.0,0.0,0.0,0.0,5
144,7.761901443791665,co_top_Bid,44.98,44.95,44.99,44.94,0.0,0.0,0.0,0.0,5
145,7.761914165917269,lo_top_Bid,44.98,44.95,44.99,44.94,0.0,0.0,0.0,0.0,5
146,7.7619286129170915,lo_inspread_Bid,44.98,44.96,44.99,44.95,0.00999999999999801,0.0,0.010000000000005116,0.0,5
147,7.761968776668485,mo_Bid,44.98,44.95,44.99,44.94,-0.00999999999999801,0.0,-0.010000000000005116,0.0,5
148,7.761970881531861,lo_inspread_Bid,44.98,44.96,44.99,44.95,0.00999999999999801,0.0,0.010000000000005116,0.0,5
