,Time,event,Ask Price 1,Bid Price 1,Ask Price 2,Bid Price 2,BidDiff,AskDiff,BidDiff2,AskDiff2,Date
0,0.14044968736061159,lo_inspread_Ask,45.01,44.97,45.02,44.96,,,,,4
1,0.14045323977994978,lo_inspread_Ask,45.0,44.97,45.01,44.96,0.0,-0.00999999999999801,0.0,-0.010000000000005116,4
2,0.14048838881414313,lo_inspread_Ask,44.99,44.97,45.0,44.96,0.0,-0.00999999999999801,0.0,-0.00999999999999801,4
3,0.14051326525994853,co_top_Ask,45.0,44.97,45.01,44.96,0.0,0.00999999999999801,0.0,0.00999999999999801,4
4,0.14063447493609618,lo_inspread_Ask,44.99,44.97,45.0,44.96,0.0,-0.00999999999999801,0.0,-0.00999999999999801,4
5,0.14064535520105786,lo_inspread_Ask,44.98,44.97,44.99,44.96,0.0,-0.010000000000005116,0.0,-0.00999999999999801,4
6,0.14582322085334673,co_top_Ask,44.99,44.97,45.0,44.96,0.0,0.010000000000005116,0.0,0.00999999999999801,4
7,0.14609002577123814,co_top_Ask,45.0,44.97,45.01,44.96,0.0,0.00999999999999801,0.0,0.00999999999999801,4
8,0.14622965880398675,co_top_Ask,45.0,44.97,45.01,44.96,0.0,0.0,0.0,0.0,4
9,0.14920399464257278,lo_inspread_Ask,44.99,44.97,45.0,44.96,0.0,-0.00999999999999801,0.0,-0.00999999999999801,4
10,0.14933030381379056,lo_inspread_Ask,44.98,44.97,44.99,44.96,0.0,-0.010000000000005116,0.0,-0.00999999999999801,4
11,8.52136190104302,co_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,4
12,8.521417130568578,co_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,4
13,8.521419479901583,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,4
14,8.521459888019846,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,4
15,8.521703280698937,lo_top_Bid,44.98,44.97,44.99,44.96,0.0,0.0,0.0,0.0,4
