,Time,event,Ask Price 1,Bid Price 1,Ask Price 2,Bid Price 2,BidDiff,AskDiff,BidDiff2,AskDiff2,Date
0,1.489586176654438,lo_inspread_Ask,45.01,44.97,45.02,44.96,,,,,0
1,1.4896570721282787,lo_top_Ask,45.01,44.97,45.02,44.96,0.0,0.0,0.0,0.0,0
2,1.4899551644437508,lo_top_Ask,45.01,44.97,45.02,44.96,0.0,0.0,0.0,0.0,0
3,1.4899833303978596,lo_top_Ask,45.01,44.97,45.02,44.96,0.0,0.0,0.0,0.0,0
4,1.49013419405062,lo_inspread_Ask,45.0,44.97,45.01,44.96,0.0,-0.00999999999999801,0.0,-0.010000000000005116,0
5,1.4902103930842627,lo_inspread_Bid,45.0,44.98,45.01,44.97,0.00999999999999801,0.0,0.00999999999999801,0.0,0
6,1.501462076307876,lo_inspread_Ask,44.99,44.98,45.0,44.97,0.0,-0.00999999999999801,0.0,-0.00999999999999801,0
7,5.303456954823268,co_top_Bid,44.99,44.97,45.0,44.96,-0.00999999999999801,0.0,-0.00999999999999801,0.0,0
8,7.107788927273989,co_deep_Ask,44.99,44.97,45.01,44.96,0.0,0.0,0.0,0.00999999999999801,0
9,7.108041098122989,co_deep_Ask,44.99,44.97,45.01,44.96,0.0,0.0,0.0,0.0,0
10,7.108084723022307,co_deep_Ask,44.99,44.97,45.01,44.96,0.0,0.0,0.0,0.0,0
11,8.826441223709633,lo_deep_Bid,44.99,44.97,45.01,44.96,0.0,0.0,0.0,0.0,0
12,8.828252514129915,co_deep_Bid,44.99,44.97,45.01,44.96,0.0,0.0,0.0,0.0,0
13,8.828648134271381,co_top_Bid,44.99,44.97,45.01,44.96,0.0,0.0,0.0,0.0,0
14,8.829195271134795,co_top_Bid,44.99,44.97,45.01,44.96,0.0,0.0,0.0,0.0,0
15,8.830335011718288,lo_deep_Bid,44.99,44.97,45.01,44.96,0.0,0.0,0.0,0.0,0
16,17.12033087104578,lo_deep_Bid,44.99,44.97,45.01,44.96,0.0,0.0,0.0,0.0,0
